sale_id,timestamp,product,quantity,price
2779,2022-02-27 16:24:00,Chardonnay,5,36.38
2780,2022-02-16 00:49:00,Cabernet,1,35.88
2781,2022-02-23 09:48:00,Bootleg Red,1,66.27
2782,2022-01-22 11:11:00,Chardonnay,3,47.89
2783,2022-02-27 19:07:00,Cabernet,2,10.09
2784,2022-02-14 07:33:00,Cabernet,3,70.01
2785,2022-02-24 09:00:00,Merlot,5,71.6
2786,2022-01-21 00:37:00,Merlot,5,34.89
2787,2022-02-14 12:53:00,Chardonnay,3,74.07
2788,2022-03-05 18:48:00,Chardonnay,2,65.86
2789,2022-02-09 15:58:00,Merlot,3,73.17
2790,2022-01-08 03:30:00,Pinot Noir,4,21.49
2791,2022-03-06 07:42:00,Pinot Noir,2,61.78
2792,2022-02-17 20:55:00,Pinot Noir,2,21.22
2793,2022-02-21 13:57:00,Merlot,1,48.77
2794,2022-02-24 11:23:00,Pinot Noir,4,21.75
2795,2022-02-28 20:55:00,Cabernet,3,25.16
2796,2022-01-29 13:58:00,Bootleg Red,1,65.13
2797,2022-01-24 21:18:00,Pinot Noir,1,15.06
2798,2022-01-07 08:10:00,Bootleg Red,2,21.44
2799,2022-01-07 17:28:00,Merlot,5,83.85
2800,2022-01-28 07:50:00,Cabernet,1,83.65
2801,2022-01-29 12:34:00,Bootleg Red,2,44.63
2802,2022-02-14 06:56:00,Chardonnay,4,52.13
2803,2022-02-02 22:04:00,Chardonnay,3,93.72
2804,2022-03-05 09:49:00,Cabernet,1,97.03
2805,2022-01-14 11:06:00,Pinot Noir,3,57.61
2806,2022-01-05 18:49:00,Merlot,4,62.16
2807,2022-02-08 03:12:00,Cabernet,3,45.31
2808,2022-02-19 21:57:00,Bootleg Red,4,98.42
2809,2022-01-07 17:05:00,Cabernet,1,36.9
2810,2022-02-14 14:46:00,Chardonnay,2,28.2
2811,2022-01-24 17:03:00,Chardonnay,5,63.18
2812,2022-01-13 18:08:00,Bootleg Red,2,45.5
2813,2022-02-21 06:04:00,Bootleg Red,5,85.19
2814,2022-01-25 01:01:00,Cabernet,5,14.87
2815,2022-03-08 01:17:00,Chardonnay,3,79.15
2816,2022-03-03 11:44:00,Pinot Noir,1,72.71
2817,2022-01-29 14:47:00,Bootleg Red,5,58.85
2818,2022-02-01 07:57:00,Cabernet,5,43.52
2819,2022-01-27 14:17:00,Merlot,1,24.74
2820,2022-01-18 23:38:00,Pinot Noir,5,90.63
2821,2022-03-04 10:48:00,Chardonnay,3,20.8
2822,2022-01-05 15:48:00,Pinot Noir,4,74.9
2823,2022-02-03 18:48:00,Bootleg Red,1,25.13
2824,2022-02-20 10:59:00,Cabernet,4,36.62
2825,2022-01-06 12:09:00,Chardonnay,4,28.15
2826,2022-03-08 13:00:00,Merlot,1,15.23
2827,2022-02-03 13:13:00,Chardonnay,2,15.1
2828,2022-02-16 13:13:00,Chardonnay,1,49.44
2829,2022-03-07 11:11:00,Merlot,3,19.96
2830,2022-01-23 09:17:00,Bootleg Red,2,94.19
2831,2022-02-24 21:07:00,Chardonnay,5,44.33
2832,2022-02-07 07:30:00,Cabernet,2,79.76
2833,2022-03-08 11:53:00,Pinot Noir,5,43.71
2834,2022-01-05 01:52:00,Cabernet,5,18.91
2835,2022-02-23 19:13:00,Merlot,4,11.86
2836,2022-01-07 13:31:00,Cabernet,4,28.65
2837,2022-01-06 15:55:00,Cabernet,2,39.09
2838,2022-01-20 15:46:00,Chardonnay,3,76.82
2839,2022-03-08 06:06:00,Pinot Noir,2,67.04
2840,2022-01-28 19:53:00,Merlot,5,36.23
2841,2022-01-19 10:39:00,Chardonnay,1,24.41
2842,2022-02-25 23:58:00,Merlot,5,25.11
2843,2022-02-02 06:02:00,Merlot,3,57.24
2844,2022-01-15 17:52:00,Cabernet,4,39.69
2845,2022-02-28 01:44:00,Bootleg Red,4,60.4
2846,2022-03-04 15:41:00,Cabernet,3,61.45
2847,2022-03-02 15:43:00,Cabernet,1,95.02
2848,2022-02-06 17:42:00,Chardonnay,5,52.55
2849,2022-02-05 08:49:00,Bootleg Red,1,18.03
2850,2022-01-09 16:12:00,Chardonnay,1,74.58
2851,2022-02-27 19:35:00,Merlot,3,18.49
2852,2022-01-08 12:58:00,Merlot,1,61.89
2853,2022-01-13 12:50:00,Merlot,2,22.23
2854,2022-02-05 19:18:00,Bootleg Red,5,82.78
2855,2022-01-04 19:57:00,Cabernet,3,80.63
2856,2022-03-05 19:33:00,Merlot,2,14.56
2857,2022-01-08 04:02:00,Bootleg Red,3,94.34
2858,2022-01-02 16:46:00,Pinot Noir,4,81.13
2859,2022-02-28 20:18:00,Bootleg Red,4,58.07
2860,2022-02-08 11:31:00,Bootleg Red,1,81.08
2861,2022-01-22 18:48:00,Cabernet,4,72.15
2862,2022-01-22 14:21:00,Cabernet,2,61.02
2863,2022-01-08 01:11:00,Merlot,4,95.24
2864,2022-03-08 23:11:00,Cabernet,5,13.83
2865,2022-03-04 18:19:00,Chardonnay,1,31.17
2866,2022-02-17 05:30:00,Pinot Noir,2,19.08
2867,2022-01-24 16:08:00,Bootleg Red,5,39.17
2868,2022-02-03 07:51:00,Pinot Noir,5,16.76
2869,2022-02-19 06:54:00,Merlot,2,73.66
2870,2022-02-20 02:36:00,Chardonnay,3,92.92
2871,2022-02-10 07:52:00,Bootleg Red,5,62.42
2872,2022-01-04 02:14:00,Merlot,5,63.68
2873,2022-01-05 05:56:00,Cabernet,5,30.75
2874,2022-01-15 09:17:00,Bootleg Red,5,21.96
2875,2022-01-27 14:34:00,Bootleg Red,4,48.59
2876,2022-02-11 02:27:00,Chardonnay,3,40.3
2877,2022-01-27 02:14:00,Bootleg Red,1,66.81
2878,2022-01-15 18:59:00,Merlot,2,29.46
2879,2022-02-15 02:45:00,Merlot,3,38.13
2880,2022-01-11 07:43:00,Cabernet,3,47.78
2881,2022-01-11 16:38:00,Bootleg Red,5,94.11
2882,2022-01-05 16:30:00,Cabernet,2,70.56
2883,2022-02-25 16:24:00,Merlot,4,85.53
2884,2022-02-18 21:52:00,Pinot Noir,2,60.94
2885,2022-03-05 18:28:00,Merlot,3,37.42
2886,2022-01-15 15:08:00,Bootleg Red,1,75.58
2887,2022-03-09 05:14:00,Pinot Noir,5,17.76
2888,2022-02-24 07:15:00,Pinot Noir,3,74.06
2889,2022-03-03 21:54:00,Chardonnay,5,52.32
2890,2022-02-12 17:00:00,Chardonnay,5,65.62
2891,2022-02-02 08:28:00,Cabernet,2,87.56
2892,2022-03-03 18:17:00,Pinot Noir,5,14.56
2893,2022-02-27 18:38:00,Cabernet,5,64.19
2894,2022-01-22 04:17:00,Merlot,4,52.4
2895,2022-03-03 23:35:00,Pinot Noir,4,81.3
2896,2022-01-22 20:05:00,Bootleg Red,3,49.17
2897,2022-02-23 09:22:00,Bootleg Red,1,88.59
2898,2022-01-13 19:57:00,Bootleg Red,3,85.45
2899,2022-01-14 01:25:00,Chardonnay,5,14.87
2900,2022-01-29 12:29:00,Bootleg Red,1,60.28
2901,2022-01-31 05:44:00,Cabernet,5,39.69
2902,2022-01-14 09:34:00,Merlot,5,40.33
2903,2022-01-25 21:43:00,Bootleg Red,5,11.06
2904,2022-02-04 16:53:00,Bootleg Red,3,88.96
2905,2022-03-01 13:40:00,Chardonnay,3,86.76
2906,2022-01-18 01:25:00,Bootleg Red,1,50.04
2907,2022-02-06 22:24:00,Bootleg Red,5,35.22
2908,2022-02-24 09:53:00,Chardonnay,5,41.92
2909,2022-02-02 11:49:00,Chardonnay,5,10.58
2910,2022-02-24 20:37:00,Merlot,5,15.0
2911,2022-03-01 10:14:00,Cabernet,1,28.22
2912,2022-02-03 09:03:00,Chardonnay,5,85.43
2913,2022-02-20 21:46:00,Pinot Noir,3,41.41
2914,2022-01-08 07:45:00,Pinot Noir,4,76.32
2915,2022-02-20 14:09:00,Cabernet,5,73.7
2916,2022-02-03 23:49:00,Bootleg Red,2,87.26
2917,2022-02-22 07:09:00,Chardonnay,4,72.65
2918,2022-01-29 04:52:00,Merlot,1,88.74
2919,2022-02-27 04:48:00,Chardonnay,1,48.82
2920,2022-03-05 12:58:00,Cabernet,3,77.36
2921,2022-02-08 10:19:00,Chardonnay,5,77.23
2922,2022-02-21 17:25:00,Chardonnay,3,84.0
2923,2022-01-08 05:52:00,Merlot,3,25.39
2924,2022-01-30 15:39:00,Merlot,1,46.45
2925,2022-02-13 00:39:00,Bootleg Red,4,46.97
2926,2022-02-24 00:56:00,Merlot,4,73.14
2927,2022-02-22 01:04:00,Pinot Noir,4,96.0
2928,2022-02-27 13:18:00,Cabernet,3,63.39
2929,2022-01-28 14:23:00,Merlot,3,85.18
2930,2022-01-20 10:09:00,Bootleg Red,4,12.39
2931,2022-03-05 13:28:00,Chardonnay,2,46.73
2932,2022-02-04 18:51:00,Pinot Noir,1,77.03
2933,2022-01-24 07:11:00,Bootleg Red,1,94.75
2934,2022-01-03 14:35:00,Chardonnay,2,24.34
2935,2022-01-12 22:49:00,Chardonnay,3,50.67
2936,2022-01-18 13:28:00,Cabernet,3,54.8
2937,2022-01-15 02:52:00,Pinot Noir,5,26.88
2938,2022-01-23 17:17:00,Bootleg Red,5,21.76
2939,2022-01-29 16:14:00,Chardonnay,3,29.63
2940,2022-03-04 16:29:00,Bootleg Red,1,58.19
2941,2022-03-01 13:55:00,Chardonnay,1,95.3
2942,2022-02-15 17:52:00,Bootleg Red,1,10.68
2943,2022-01-09 19:26:00,Cabernet,4,36.66
2944,2022-02-08 00:03:00,Merlot,2,68.12
2945,2022-02-05 20:58:00,Merlot,3,87.97
2946,2022-02-05 22:49:00,Merlot,2,16.77
2947,2022-03-04 14:16:00,Pinot Noir,2,37.14
2948,2022-03-09 17:42:00,Chardonnay,5,92.27
2949,2022-01-31 06:47:00,Cabernet,1,41.08
2950,2022-03-07 18:10:00,Merlot,3,16.57
2951,2022-01-17 14:24:00,Chardonnay,3,99.45
2952,2022-01-09 21:37:00,Pinot Noir,4,54.76
2953,2022-01-27 09:25:00,Merlot,5,51.49
2954,2022-03-07 13:37:00,Chardonnay,3,67.34
2955,2022-03-03 12:40:00,Chardonnay,4,73.2
2956,2022-01-21 21:30:00,Cabernet,4,73.39
2957,2022-01-28 15:00:00,Chardonnay,1,89.8
2958,2022-01-13 15:41:00,Bootleg Red,2,53.8
2959,2022-01-22 10:41:00,Chardonnay,1,77.91
2960,2022-01-22 00:50:00,Cabernet,3,12.91
2961,2022-02-19 12:32:00,Merlot,2,32.18
2962,2022-01-08 09:58:00,Bootleg Red,5,51.75
2963,2022-01-02 01:24:00,Chardonnay,4,86.09
2964,2022-01-17 15:17:00,Bootleg Red,5,98.26
2965,2022-02-09 17:16:00,Cabernet,2,23.83
2966,2022-03-03 16:22:00,Pinot Noir,1,46.33
2967,2022-02-01 05:46:00,Cabernet,2,35.92
2968,2022-02-10 01:52:00,Bootleg Red,2,41.7
2969,2022-01-22 18:21:00,Cabernet,2,26.08
2970,2022-02-21 13:11:00,Pinot Noir,5,43.26
2971,2022-01-19 16:54:00,Bootleg Red,5,84.19
2972,2022-01-21 11:37:00,Cabernet,4,84.45
2973,2022-02-10 14:24:00,Merlot,4,42.61
2974,2022-02-04 05:14:00,Cabernet,2,39.55
2975,2022-01-04 07:12:00,Chardonnay,2,59.95
2976,2022-01-21 14:21:00,Cabernet,2,50.01
2977,2022-01-27 14:00:00,Pinot Noir,5,58.8
2978,2022-02-14 09:17:00,Merlot,4,73.98
2979,2022-01-22 21:02:00,Bootleg Red,3,13.85
2980,2022-01-18 02:04:00,Merlot,3,31.98
2981,2022-01-15 21:27:00,Chardonnay,3,12.64
2982,2022-02-04 13:57:00,Merlot,3,88.08
2983,2022-02-10 15:21:00,Bootleg Red,5,70.86
2984,2022-02-11 14:11:00,Bootleg Red,3,55.06
2985,2022-01-14 07:34:00,Merlot,5,23.48
2986,2022-03-01 14:39:00,Merlot,2,44.85
2987,2022-01-14 12:08:00,Bootleg Red,2,36.93
2988,2022-02-21 05:58:00,Merlot,5,88.97
2989,2022-01-25 11:44:00,Bootleg Red,1,69.52
2990,2022-03-10 06:45:00,Bootleg Red,3,70.8
2991,2022-03-04 10:49:00,Chardonnay,3,15.2
2992,2022-01-16 03:40:00,Pinot Noir,5,80.06
2993,2022-02-03 04:21:00,Merlot,4,17.83
2994,2022-01-20 05:57:00,Chardonnay,4,19.81
2995,2022-02-14 09:07:00,Cabernet,2,96.13
2996,2022-01-04 12:32:00,Merlot,1,81.27
2997,2022-01-04 06:50:00,Cabernet,5,73.98
2998,2022-03-01 00:12:00,Cabernet,5,14.03
2999,2022-01-04 12:19:00,Chardonnay,4,48.07
3000,2022-01-23 14:54:00,Bootleg Red,3,76.78
3001,2022-02-03 23:11:00,Merlot,1,58.04
3002,2022-02-15 23:44:00,Chardonnay,4,31.5
3003,2022-01-28 15:01:00,Pinot Noir,3,81.99
3004,2022-01-19 23:16:00,Bootleg Red,2,43.56
3005,2022-01-06 06:12:00,Pinot Noir,3,27.9
3006,2022-02-05 19:14:00,Pinot Noir,4,28.29
3007,2022-03-07 09:16:00,Cabernet,2,45.89
3008,2022-02-09 03:11:00,Chardonnay,1,95.11
3009,2022-01-23 15:28:00,Pinot Noir,4,85.66
3010,2022-03-01 04:20:00,Chardonnay,3,76.45
3011,2022-02-25 01:29:00,Pinot Noir,2,68.89
3012,2022-02-10 00:28:00,Merlot,2,88.43
3013,2022-01-20 23:09:00,Pinot Noir,4,57.75
3014,2022-01-08 03:48:00,Merlot,3,19.02
3015,2022-02-27 00:25:00,Cabernet,4,72.1
3016,2022-01-01 19:14:00,Merlot,4,47.33
3017,2022-02-01 23:42:00,Merlot,1,15.54
3018,2022-01-22 17:04:00,Bootleg Red,1,91.64
3019,2022-02-12 06:23:00,Bootleg Red,2,22.04
3020,2022-03-11 06:10:00,Pinot Noir,4,45.55
3021,2022-01-09 03:44:00,Bootleg Red,2,97.98
3022,2022-03-02 15:52:00,Merlot,5,15.39
3023,2022-02-24 16:35:00,Chardonnay,4,33.17
3024,2022-03-08 06:58:00,Chardonnay,4,64.65
3025,2022-01-05 03:09:00,Cabernet,1,86.36
3026,2022-01-13 03:24:00,Pinot Noir,4,60.42
3027,2022-01-31 12:05:00,Cabernet,5,82.52
3028,2022-02-05 00:08:00,Cabernet,1,25.11
3029,2022-01-15 10:43:00,Merlot,3,76.63
3030,2022-01-21 21:44:00,Bootleg Red,4,18.03
3031,2022-01-15 06:18:00,Cabernet,5,61.68
3032,2022-02-18 18:20:00,Bootleg Red,4,44.54
3033,2022-01-25 16:38:00,Bootleg Red,4,96.64
3034,2022-02-16 20:02:00,Chardonnay,2,24.25
3035,2022-02-16 06:37:00,Bootleg Red,1,76.42
3036,2022-01-31 11:10:00,Merlot,5,93.82
3037,2022-01-22 20:35:00,Cabernet,1,91.7
3038,2022-01-07 17:17:00,Chardonnay,2,77.73
3039,2022-01-31 04:16:00,Bootleg Red,5,28.28
3040,2022-02-25 04:32:00,Pinot Noir,2,84.59
3041,2022-01-14 19:33:00,Cabernet,2,24.66
3042,2022-03-06 02:12:00,Chardonnay,1,48.82
3043,2022-03-07 16:22:00,Cabernet,3,86.28
3044,2022-01-03 08:16:00,Cabernet,5,33.81
3045,2022-01-02 07:16:00,Bootleg Red,3,73.44
3046,2022-02-01 07:09:00,Chardonnay,3,11.51
3047,2022-03-03 20:22:00,Merlot,1,11.64
3048,2022-02-22 02:57:00,Pinot Noir,1,80.11
3049,2022-02-18 13:41:00,Cabernet,1,55.12
3050,2022-01-21 12:27:00,Pinot Noir,1,48.85
3051,2022-01-12 07:51:00,Merlot,2,99.72
3052,2022-01-12 07:19:00,Chardonnay,3,19.79
3053,2022-01-11 03:07:00,Bootleg Red,2,48.03
3054,2022-01-01 00:46:00,Pinot Noir,3,30.99
3055,2022-01-29 12:23:00,Bootleg Red,2,65.38
3056,2022-01-21 13:02:00,Chardonnay,1,61.89
3057,2022-02-05 06:36:00,Bootleg Red,4,13.15
3058,2022-02-13 09:35:00,Chardonnay,3,46.81
3059,2022-02-06 12:20:00,Cabernet,1,28.45
3060,2022-01-19 07:16:00,Bootleg Red,2,85.45
3061,2022-01-16 00:48:00,Merlot,3,94.52
3062,2022-01-31 09:34:00,Chardonnay,5,56.57
3063,2022-01-24 19:57:00,Pinot Noir,5,55.84
3064,2022-01-04 09:57:00,Cabernet,5,86.23
3065,2022-01-17 01:57:00,Pinot Noir,4,61.5
3066,2022-01-15 03:29:00,Chardonnay,1,21.44
3067,2022-02-28 10:37:00,Bootleg Red,4,77.94
3068,2022-03-01 16:02:00,Merlot,5,73.07
3069,2022-01-31 10:35:00,Merlot,1,10.51
3070,2022-02-14 20:00:00,Chardonnay,2,69.65
3071,2022-02-22 22:33:00,Bootleg Red,2,28.27
3072,2022-01-27 17:13:00,Cabernet,2,31.13
3073,2022-01-11 00:37:00,Pinot Noir,1,49.36
3074,2022-02-09 00:52:00,Bootleg Red,5,62.71
3075,2022-02-17 21:24:00,Chardonnay,5,64.06
3076,2022-03-01 01:51:00,Pinot Noir,4,47.55
3077,2022-03-03 14:25:00,Cabernet,1,11.46
3078,2022-02-05 12:10:00,Cabernet,1,94.72
3079,2022-02-16 08:18:00,Chardonnay,1,66.28
3080,2022-02-08 06:38:00,Bootleg Red,1,56.34
3081,2022-02-06 17:58:00,Merlot,5,79.55
3082,2022-02-28 14:06:00,Merlot,4,11.13
3083,2022-02-22 09:43:00,Bootleg Red,3,14.64
3084,2022-01-30 03:31:00,Merlot,1,79.32
3085,2022-03-07 22:22:00,Pinot Noir,4,95.06
3086,2022-01-11 05:05:00,Pinot Noir,5,44.46
3087,2022-02-13 03:46:00,Pinot Noir,2,28.79
3088,2022-03-01 01:15:00,Pinot Noir,3,58.22
3089,2022-01-09 23:01:00,Cabernet,3,99.98
3090,2022-01-19 08:56:00,Cabernet,5,32.98
3091,2022-03-09 01:17:00,Merlot,5,61.65
3092,2022-02-06 09:53:00,Merlot,3,96.43
3093,2022-02-02 07:08:00,Pinot Noir,2,52.18
3094,2022-02-23 17:07:00,Cabernet,5,38.4
3095,2022-01-25 23:21:00,Pinot Noir,4,95.74
3096,2022-01-22 04:02:00,Pinot Noir,2,67.95
3097,2022-02-05 05:02:00,Bootleg Red,1,42.6
3098,2022-01-20 00:14:00,Bootleg Red,3,50.16
3099,2022-01-21 00:31:00,Bootleg Red,2,62.5
3100,2022-01-20 06:58:00,Cabernet,3,71.5
3101,2022-02-28 01:38:00,Bootleg Red,1,61.05
3102,2022-01-15 14:49:00,Merlot,2,87.38
3103,2022-03-07 23:51:00,Pinot Noir,1,23.39
3104,2022-02-07 02:24:00,Chardonnay,3,32.22
3105,2022-02-15 02:59:00,Bootleg Red,1,19.65
3106,2022-01-17 00:01:00,Chardonnay,4,28.97
3107,2022-01-19 18:59:00,Merlot,5,23.1
3108,2022-01-10 07:17:00,Pinot Noir,3,20.46
3109,2022-01-28 17:13:00,Pinot Noir,3,23.6
3110,2022-01-04 11:08:00,Bootleg Red,3,79.54
3111,2022-01-25 14:27:00,Chardonnay,3,42.2
3112,2022-01-27 15:10:00,Cabernet,1,85.82
3113,2022-01-23 22:11:00,Chardonnay,3,85.51
3114,2022-02-17 02:45:00,Cabernet,4,86.27
3115,2022-03-06 11:46:00,Merlot,4,15.8
3116,2022-03-10 00:21:00,Bootleg Red,2,24.95
3117,2022-03-04 04:01:00,Chardonnay,2,76.23
3118,2022-01-02 18:52:00,Chardonnay,5,26.48
3119,2022-02-04 17:11:00,Chardonnay,4,51.42
3120,2022-03-02 14:56:00,Chardonnay,3,29.84
3121,2022-02-06 15:54:00,Merlot,3,60.55
3122,2022-02-23 13:27:00,Chardonnay,1,47.04
3123,2022-02-01 05:53:00,Merlot,5,85.56
3124,2022-02-12 23:36:00,Pinot Noir,1,70.28
3125,2022-02-20 03:54:00,Cabernet,5,33.4
3126,2022-01-27 00:38:00,Merlot,1,36.5
3127,2022-03-11 09:43:00,Bootleg Red,3,43.36
3128,2022-02-02 15:30:00,Pinot Noir,4,67.21
3129,2022-03-05 11:21:00,Chardonnay,2,69.18
3130,2022-01-08 07:23:00,Bootleg Red,5,25.22
3131,2022-01-04 12:23:00,Merlot,4,18.94
3132,2022-02-20 02:11:00,Bootleg Red,1,44.0
3133,2022-03-03 00:22:00,Cabernet,5,46.93
3134,2022-03-03 13:14:00,Merlot,4,74.04
3135,2022-01-06 01:39:00,Cabernet,3,43.89
3136,2022-01-07 11:31:00,Chardonnay,5,13.93
3137,2022-01-30 21:56:00,Bootleg Red,2,89.34
3138,2022-02-07 20:22:00,Pinot Noir,5,95.5
3139,2022-03-06 15:40:00,Merlot,1,89.38
3140,2022-02-22 08:03:00,Bootleg Red,2,30.03
3141,2022-01-26 21:51:00,Cabernet,1,13.58
3142,2022-01-01 12:07:00,Merlot,1,61.62
3143,2022-01-27 05:05:00,Bootleg Red,1,16.25
3144,2022-02-12 12:23:00,Merlot,2,39.28
3145,2022-03-09 13:27:00,Cabernet,1,30.22
3146,2022-01-26 15:34:00,Chardonnay,3,22.26
3147,2022-01-02 06:20:00,Cabernet,1,89.07
3148,2022-02-11 05:43:00,Chardonnay,3,75.86
3149,2022-01-10 14:57:00,Pinot Noir,5,64.72
3150,2022-03-01 19:05:00,Pinot Noir,4,62.9
3151,2022-02-22 04:43:00,Merlot,1,74.54
3152,2022-03-07 14:17:00,Chardonnay,2,29.11
3153,2022-02-12 13:27:00,Merlot,4,13.53
3154,2022-01-27 19:47:00,Merlot,4,36.47
3155,2022-03-09 07:14:00,Cabernet,2,76.29
3156,2022-02-24 09:36:00,Bootleg Red,5,89.59
3157,2022-01-28 05:09:00,Cabernet,3,40.71
3158,2022-01-29 21:48:00,Bootleg Red,2,46.85
3159,2022-01-31 17:52:00,Pinot Noir,3,92.94
3160,2022-01-24 22:48:00,Pinot Noir,1,74.89
3161,2022-02-18 17:28:00,Merlot,1,47.79
3162,2022-02-01 23:50:00,Bootleg Red,2,78.42
3163,2022-01-18 07:51:00,Pinot Noir,4,76.25
3164,2022-01-12 20:03:00,Pinot Noir,2,60.3
3165,2022-03-04 05:33:00,Bootleg Red,4,94.56
3166,2022-01-11 14:26:00,Chardonnay,4,82.07
3167,2022-02-13 11:29:00,Chardonnay,2,90.85
3168,2022-01-02 07:42:00,Merlot,3,35.81
3169,2022-01-23 15:34:00,Cabernet,5,36.05
3170,2022-02-12 18:32:00,Cabernet,4,66.02
3171,2022-01-24 08:58:00,Chardonnay,2,54.47
3172,2022-03-06 14:33:00,Pinot Noir,3,98.99
3173,2022-03-01 15:30:00,Chardonnay,1,42.13
3174,2022-02-26 18:35:00,Merlot,5,94.45
3175,2022-02-06 06:13:00,Chardonnay,1,20.08
3176,2022-02-28 03:55:00,Cabernet,4,35.44
3177,2022-01-09 20:35:00,Bootleg Red,2,74.83
3178,2022-03-10 06:23:00,Cabernet,3,98.69
3179,2022-01-14 17:05:00,Cabernet,2,24.25
3180,2022-01-25 11:20:00,Pinot Noir,5,45.02
3181,2022-01-22 23:03:00,Chardonnay,1,40.08
3182,2022-01-06 21:29:00,Bootleg Red,4,59.04
3183,2022-02-21 17:12:00,Cabernet,2,24.54
3184,2022-01-18 13:24:00,Bootleg Red,3,13.05
3185,2022-02-08 01:51:00,Pinot Noir,5,73.11
3186,2022-03-05 13:42:00,Pinot Noir,3,46.94
3187,2022-02-22 20:45:00,Chardonnay,3,23.87
3188,2022-01-21 22:47:00,Bootleg Red,5,10.23
3189,2022-01-01 23:55:00,Bootleg Red,4,57.99
3190,2022-01-22 03:32:00,Merlot,5,46.0
3191,2022-02-13 09:57:00,Cabernet,5,41.01
3192,2022-01-03 22:48:00,Cabernet,4,26.24
3193,2022-02-16 03:23:00,Bootleg Red,3,29.75
3194,2022-01-22 07:39:00,Merlot,5,68.07
3195,2022-01-28 19:15:00,Cabernet,3,39.88
3196,2022-02-02 02:44:00,Merlot,3,86.8
3197,2022-02-20 03:31:00,Bootleg Red,3,37.71
3198,2022-01-10 18:11:00,Cabernet,2,70.13
3199,2022-02-23 18:05:00,Bootleg Red,3,64.36
3200,2022-03-07 21:21:00,Merlot,4,65.96
3201,2022-01-05 16:26:00,Merlot,1,71.21
3202,2022-02-04 02:32:00,Merlot,2,88.39
3203,2022-01-09 22:15:00,Chardonnay,1,45.59
3204,2022-01-15 08:59:00,Bootleg Red,3,56.47
3205,2022-02-21 06:28:00,Chardonnay,2,37.62
3206,2022-01-11 09:52:00,Cabernet,4,74.53
3207,2022-01-01 03:44:00,Pinot Noir,1,89.36
3208,2022-03-05 20:51:00,Chardonnay,3,67.72
3209,2022-01-09 18:56:00,Cabernet,3,30.16
3210,2022-02-02 14:05:00,Chardonnay,2,83.55
3211,2022-02-16 06:15:00,Merlot,4,65.64
3212,2022-02-24 07:05:00,Chardonnay,2,64.56
3213,2022-02-10 14:16:00,Pinot Noir,2,55.02
3214,2022-01-20 02:46:00,Cabernet,2,92.31
3215,2022-02-09 22:30:00,Pinot Noir,1,65.65
3216,2022-01-02 04:12:00,Bootleg Red,2,36.48
3217,2022-03-10 18:58:00,Cabernet,2,83.03
3218,2022-01-06 18:07:00,Cabernet,4,41.11
3219,2022-01-31 10:20:00,Merlot,1,83.55
3220,2022-01-17 15:14:00,Cabernet,1,44.42
3221,2022-01-27 01:32:00,Chardonnay,4,49.1
3222,2022-03-09 19:19:00,Cabernet,5,70.59
3223,2022-02-18 16:25:00,Chardonnay,2,26.25
3224,2022-01-13 17:05:00,Pinot Noir,4,76.3
3225,2022-02-04 12:49:00,Merlot,5,48.76
3226,2022-01-17 18:10:00,Chardonnay,2,88.5
3227,2022-02-17 01:38:00,Cabernet,3,54.73
3228,2022-01-31 05:13:00,Merlot,4,52.15
3229,2022-01-08 16:25:00,Bootleg Red,4,53.83
3230,2022-01-19 08:53:00,Merlot,4,67.12
3231,2022-03-06 04:47:00,Cabernet,3,67.17
3232,2022-02-25 05:17:00,Cabernet,4,41.54
3233,2022-03-07 21:53:00,Pinot Noir,5,10.32
3234,2022-03-01 16:40:00,Merlot,3,96.17
3235,2022-03-02 08:53:00,Cabernet,5,87.94
3236,2022-03-10 05:00:00,Cabernet,1,77.27
3237,2022-01-29 14:34:00,Pinot Noir,1,43.68
3238,2022-01-17 22:19:00,Bootleg Red,5,91.52
3239,2022-02-06 09:21:00,Pinot Noir,5,19.9
3240,2022-02-23 05:57:00,Chardonnay,1,41.91
3241,2022-02-02 20:31:00,Pinot Noir,3,53.81
3242,2022-01-03 20:13:00,Merlot,2,82.05
3243,2022-01-09 13:27:00,Chardonnay,5,99.04
3244,2022-01-08 01:46:00,Merlot,5,39.54
3245,2022-03-04 05:53:00,Cabernet,5,16.73
3246,2022-01-05 15:53:00,Merlot,4,89.15
3247,2022-02-02 08:38:00,Bootleg Red,3,57.9
3248,2022-01-01 12:01:00,Merlot,4,99.99
3249,2022-01-28 17:00:00,Cabernet,3,41.76
3250,2022-02-10 03:22:00,Merlot,1,25.19
3251,2022-01-22 03:36:00,Merlot,5,53.7
3252,2022-02-21 07:31:00,Bootleg Red,4,82.16
3253,2022-02-26 02:50:00,Merlot,2,41.56
3254,2022-02-28 07:46:00,Pinot Noir,3,33.45
3255,2022-01-04 05:04:00,Pinot Noir,3,92.88
3256,2022-01-30 09:40:00,Merlot,1,51.91
3257,2022-01-16 01:30:00,Bootleg Red,2,56.08
3258,2022-03-05 08:58:00,Chardonnay,3,54.69
3259,2022-02-09 02:30:00,Merlot,4,32.59
3260,2022-02-24 13:00:00,Chardonnay,5,61.8
3261,2022-03-01 11:25:00,Merlot,4,60.62
3262,2022-02-16 21:06:00,Pinot Noir,4,73.95
3263,2022-02-06 01:53:00,Pinot Noir,1,51.45
3264,2022-02-14 18:50:00,Bootleg Red,3,88.36
